LOT_ID,WAFER_NO,PRODUCT,LINE,TOTAL_DIE,GOOD_DIE,YIELD_PCT,MAIN_FAIL_TYPE,TEST_DATE
L26060,1,D1B-DDR5-24G,P1,1200,1163,96.99,OPEN,2026-03-09
L26060,2,D1B-DDR5-24G,P1,1200,1177,98.14,PARTICLE,2026-03-08
L26060,3,D1B-DDR5-24G,P1,1200,1151,95.96,THIN_FILM,2026-03-10
L26060,4,D1B-DDR5-24G,P1,1200,1147,95.62,BRIDGE,2026-03-09
L26060,5,D1B-DDR5-24G,P1,1200,1154,96.22,SCRATCH,2026-03-07
L26060,6,D1B-DDR5-24G,P1,1200,1139,94.99,PARTICLE,2026-03-12
L26060,7,D1B-DDR5-24G,P1,1200,1140,95.03,PARTICLE,2026-03-12
L26060,8,D1B-DDR5-24G,P1,1200,1194,99.52,SCRATCH,2026-03-10
L26060,9,D1B-DDR5-24G,P1,1200,1177,98.14,EDGE_CHIP,2026-03-13
L26060,10,D1B-DDR5-24G,P1,1200,1154,96.25,BRIDGE,2026-03-07
L26060,11,D1B-DDR5-24G,P1,1200,1193,99.44,BRIDGE,2026-03-14
L26060,12,D1B-DDR5-24G,P1,1200,1144,95.39,OPEN,2026-03-09
L26060,13,D1B-DDR5-24G,P1,1200,1139,94.95,EDGE_CHIP,2026-03-14
L26060,14,D1B-DDR5-24G,P1,1200,1165,97.13,BRIDGE,2026-03-14
L26060,15,D1B-DDR5-24G,P1,1200,1163,96.95,BRIDGE,2026-03-13
L26060,16,D1B-DDR5-24G,P1,1200,1149,95.75,SCRATCH,2026-03-06
L26060,17,D1B-DDR5-24G,P1,1200,1173,97.77,SCRATCH,2026-03-05
L26060,18,D1B-DDR5-24G,P1,1200,1123,93.65,SCRATCH,2026-03-05
L26060,19,D1B-DDR5-24G,P1,1200,1171,97.65,ETC,2026-03-05
L26060,20,D1B-DDR5-24G,P1,1200,1181,98.42,OPEN,2026-03-06
L26060,21,D1B-DDR5-24G,P1,1200,1171,97.65,MISALIGN,2026-03-05
L26060,22,D1B-DDR5-24G,P1,1200,1150,95.84,OPEN,2026-03-09
L26060,23,D1B-DDR5-24G,P1,1200,1172,97.71,BRIDGE,2026-03-14
L26060,24,D1B-DDR5-24G,P1,1200,1129,94.12,ETC,2026-03-07
L26060,25,D1B-DDR5-24G,P1,1200,1169,97.47,THIN_FILM,2026-03-13
L26061,1,D1B-DDR5-24G,P1,1200,1101,91.76,SCRATCH,2026-03-06
L26061,2,D1B-DDR5-24G,P1,1200,1076,89.7,BRIDGE,2026-03-10
L26061,3,D1B-DDR5-24G,P1,1200,1118,93.23,EDGE_CHIP,2026-03-14
L26061,4,D1B-DDR5-24G,P1,1200,1137,94.76,PARTICLE,2026-03-06
L26061,5,D1B-DDR5-24G,P1,1200,1095,91.28,THIN_FILM,2026-03-09
L26061,6,D1B-DDR5-24G,P1,1200,1075,89.66,PARTICLE,2026-03-13
L26061,7,D1B-DDR5-24G,P1,1200,1066,88.88,EDGE_CHIP,2026-03-11
L26061,8,D1B-DDR5-24G,P1,1200,1099,91.59,PARTICLE,2026-03-07
L26061,9,D1B-DDR5-24G,P1,1200,1109,92.45,PARTICLE,2026-03-14
L26061,10,D1B-DDR5-24G,P1,1200,1083,90.27,PARTICLE,2026-03-14
L26061,11,D1B-DDR5-24G,P1,1200,1069,89.1,EDGE_CHIP,2026-03-13
L26061,12,D1B-DDR5-24G,P1,1200,1108,92.38,PARTICLE,2026-03-08
L26061,13,D1B-DDR5-24G,P1,1200,1103,91.97,OPEN,2026-03-06
L26061,14,D1B-DDR5-24G,P1,1200,1094,91.22,OPEN,2026-03-06
L26061,15,D1B-DDR5-24G,P1,1200,1111,92.65,PARTICLE,2026-03-11
L26061,16,D1B-DDR5-24G,P1,1200,1111,92.66,SCRATCH,2026-03-07
L26061,17,D1B-DDR5-24G,P1,1200,1110,92.57,THIN_FILM,2026-03-05
L26061,18,D1B-DDR5-24G,P1,1200,1091,90.93,PARTICLE,2026-03-11
L26061,19,D1B-DDR5-24G,P1,1200,1057,88.15,PARTICLE,2026-03-07
L26061,20,D1B-DDR5-24G,P1,1200,1120,93.37,OPEN,2026-03-05
L26061,21,D1B-DDR5-24G,P1,1200,1102,91.91,OPEN,2026-03-05
L26061,22,D1B-DDR5-24G,P1,1200,1088,90.74,EDGE_CHIP,2026-03-14
L26061,23,D1B-DDR5-24G,P1,1200,1096,91.34,BRIDGE,2026-03-07
L26061,24,D1B-DDR5-24G,P1,1200,1040,86.71,ETC,2026-03-09
L26061,25,D1B-DDR5-24G,P1,1200,1134,94.51,OPEN,2026-03-08
L26062,1,LSI-ISOCELL-HP2,P2,1200,1170,97.57,PARTICLE,2026-03-08
L26062,2,LSI-ISOCELL-HP2,P2,1200,1152,96.01,BRIDGE,2026-03-10
L26062,3,LSI-ISOCELL-HP2,P2,1200,1145,95.48,ETC,2026-03-10
L26062,4,LSI-ISOCELL-HP2,P2,1200,1144,95.36,EDGE_CHIP,2026-03-12
L26062,5,LSI-ISOCELL-HP2,P2,1200,1145,95.45,PARTICLE,2026-03-10
L26062,6,LSI-ISOCELL-HP2,P2,1200,1166,97.18,PARTICLE,2026-03-05
L26062,7,LSI-ISOCELL-HP2,P2,1200,1132,94.37,THIN_FILM,2026-03-09
L26062,8,LSI-ISOCELL-HP2,P2,1200,1174,97.87,BRIDGE,2026-03-07
L26062,9,LSI-ISOCELL-HP2,P2,1200,1148,95.73,BRIDGE,2026-03-13
L26062,10,LSI-ISOCELL-HP2,P2,1200,1144,95.41,MISALIGN,2026-03-10
L26062,11,LSI-ISOCELL-HP2,P2,1200,1174,97.89,PARTICLE,2026-03-13
L26062,12,LSI-ISOCELL-HP2,P2,1200,1158,96.53,PARTICLE,2026-03-12
L26062,13,LSI-ISOCELL-HP2,P2,1200,1085,90.44,PARTICLE,2026-03-09
L26062,14,LSI-ISOCELL-HP2,P2,1200,1141,95.15,PARTICLE,2026-03-14
L26062,15,LSI-ISOCELL-HP2,P2,1200,1157,96.44,BRIDGE,2026-03-10
L26062,16,LSI-ISOCELL-HP2,P2,1200,1169,97.5,OPEN,2026-03-07
L26062,17,LSI-ISOCELL-HP2,P2,1200,1185,98.81,PARTICLE,2026-03-08
L26062,18,LSI-ISOCELL-HP2,P2,1200,1153,96.12,PARTICLE,2026-03-08
L26062,19,LSI-ISOCELL-HP2,P2,1200,1164,97.06,SCRATCH,2026-03-13
L26062,20,LSI-ISOCELL-HP2,P2,1200,1169,97.43,OPEN,2026-03-05
L26062,21,LSI-ISOCELL-HP2,P2,1200,1154,96.22,EDGE_CHIP,2026-03-07
L26062,22,LSI-ISOCELL-HP2,P2,1200,1181,98.49,BRIDGE,2026-03-09
L26062,23,LSI-ISOCELL-HP2,P2,1200,1121,93.45,SCRATCH,2026-03-07
L26062,24,LSI-ISOCELL-HP2,P2,1200,1158,96.56,BRIDGE,2026-03-07
L26062,25,LSI-ISOCELL-HP2,P2,1200,1079,89.94,PARTICLE,2026-03-13
L26063,1,LSI-ISOCELL-HP2,P2,1200,1182,98.53,ETC,2026-03-14
L26063,2,LSI-ISOCELL-HP2,P2,1200,1141,95.14,BRIDGE,2026-03-13
L26063,3,LSI-ISOCELL-HP2,P2,1200,1145,95.44,SCRATCH,2026-03-14
L26063,4,LSI-ISOCELL-HP2,P2,1200,1179,98.32,THIN_FILM,2026-03-14
L26063,5,LSI-ISOCELL-HP2,P2,1200,1165,97.13,PARTICLE,2026-03-14
L26063,6,LSI-ISOCELL-HP2,P2,1200,1187,98.93,PARTICLE,2026-03-09
L26063,7,LSI-ISOCELL-HP2,P2,1200,1184,98.71,EDGE_CHIP,2026-03-12
L26063,8,LSI-ISOCELL-HP2,P2,1200,1174,97.88,PARTICLE,2026-03-12
L26063,9,LSI-ISOCELL-HP2,P2,1200,1101,91.81,BRIDGE,2026-03-09
L26063,10,LSI-ISOCELL-HP2,P2,1200,1145,95.48,EDGE_CHIP,2026-03-13
L26063,11,LSI-ISOCELL-HP2,P2,1200,1129,94.12,THIN_FILM,2026-03-06
L26063,12,LSI-ISOCELL-HP2,P2,1200,1079,89.97,EDGE_CHIP,2026-03-14
L26063,13,LSI-ISOCELL-HP2,P2,1200,1050,87.51,EDGE_CHIP,2026-03-05
L26063,14,LSI-ISOCELL-HP2,P2,1200,1197,99.8,SCRATCH,2026-03-10
L26063,15,LSI-ISOCELL-HP2,P2,1200,1154,96.2,BRIDGE,2026-03-05
L26063,16,LSI-ISOCELL-HP2,P2,1200,1118,93.17,SCRATCH,2026-03-05
L26063,17,LSI-ISOCELL-HP2,P2,1200,1154,96.25,BRIDGE,2026-03-09
L26063,18,LSI-ISOCELL-HP2,P2,1200,1116,93.03,PARTICLE,2026-03-05
L26063,19,LSI-ISOCELL-HP2,P2,1200,1158,96.56,THIN_FILM,2026-03-11
L26063,20,LSI-ISOCELL-HP2,P2,1200,1126,93.91,PARTICLE,2026-03-11
L26063,21,LSI-ISOCELL-HP2,P2,1200,1137,94.78,THIN_FILM,2026-03-07
L26063,22,LSI-ISOCELL-HP2,P2,1200,1173,97.8,PARTICLE,2026-03-10
L26063,23,LSI-ISOCELL-HP2,P2,1200,1127,93.97,PARTICLE,2026-03-05
L26063,24,LSI-ISOCELL-HP2,P2,1200,1197,99.8,BRIDGE,2026-03-10
L26063,25,LSI-ISOCELL-HP2,P2,1200,1146,95.53,EDGE_CHIP,2026-03-05
L26064,1,V8-NAND-1Tb,P1,1200,1099,91.59,BRIDGE,2026-03-05
L26064,2,V8-NAND-1Tb,P1,1200,1081,90.09,BRIDGE,2026-03-11
L26064,3,V8-NAND-1Tb,P1,1200,1092,91.04,ETC,2026-03-12
L26064,4,V8-NAND-1Tb,P1,1200,1092,91.03,PARTICLE,2026-03-05
L26064,5,V8-NAND-1Tb,P1,1200,1099,91.63,EDGE_CHIP,2026-03-09
L26064,6,V8-NAND-1Tb,P1,1200,1061,88.46,THIN_FILM,2026-03-08
L26064,7,V8-NAND-1Tb,P1,1200,1066,88.89,PARTICLE,2026-03-05
L26064,8,V8-NAND-1Tb,P1,1200,1102,91.87,MISALIGN,2026-03-05
L26064,9,V8-NAND-1Tb,P1,1200,1037,86.45,PARTICLE,2026-03-12
L26064,10,V8-NAND-1Tb,P1,1200,1064,88.75,BRIDGE,2026-03-12
L26064,11,V8-NAND-1Tb,P1,1200,1081,90.14,BRIDGE,2026-03-12
L26064,12,V8-NAND-1Tb,P1,1200,1077,89.78,PARTICLE,2026-03-07
L26064,13,V8-NAND-1Tb,P1,1200,1096,91.36,BRIDGE,2026-03-11
L26064,14,V8-NAND-1Tb,P1,1200,1070,89.18,PARTICLE,2026-03-05
L26064,15,V8-NAND-1Tb,P1,1200,1071,89.31,PARTICLE,2026-03-07
L26064,16,V8-NAND-1Tb,P1,1200,1114,92.89,OPEN,2026-03-09
L26064,17,V8-NAND-1Tb,P1,1200,1081,90.11,MISALIGN,2026-03-12
L26064,18,V8-NAND-1Tb,P1,1200,1101,91.78,BRIDGE,2026-03-07
L26064,19,V8-NAND-1Tb,P1,1200,1113,92.82,PARTICLE,2026-03-11
L26064,20,V8-NAND-1Tb,P1,1200,1084,90.36,OPEN,2026-03-09
L26064,21,V8-NAND-1Tb,P1,1200,1118,93.23,BRIDGE,2026-03-12
L26064,22,V8-NAND-1Tb,P1,1200,1099,91.59,BRIDGE,2026-03-11
L26064,23,V8-NAND-1Tb,P1,1200,1069,89.16,OPEN,2026-03-11
L26064,24,V8-NAND-1Tb,P1,1200,1082,90.19,PARTICLE,2026-03-12
L26064,25,V8-NAND-1Tb,P1,1200,1090,90.84,SCRATCH,2026-03-12
L26065,1,LSI-ISOCELL-HP2,P2,1200,1146,95.57,ETC,2026-03-07
L26065,2,LSI-ISOCELL-HP2,P2,1200,1178,98.24,PARTICLE,2026-03-07
L26065,3,LSI-ISOCELL-HP2,P2,1200,1187,98.93,SCRATCH,2026-03-14
L26065,4,LSI-ISOCELL-HP2,P2,1200,1159,96.66,THIN_FILM,2026-03-13
L26065,5,LSI-ISOCELL-HP2,P2,1200,1197,99.8,EDGE_CHIP,2026-03-09
L26065,6,LSI-ISOCELL-HP2,P2,1200,1163,96.98,BRIDGE,2026-03-10
L26065,7,LSI-ISOCELL-HP2,P2,1200,1151,95.97,SCRATCH,2026-03-14
L26065,8,LSI-ISOCELL-HP2,P2,1200,1184,98.68,SCRATCH,2026-03-14
L26065,9,LSI-ISOCELL-HP2,P2,1200,1157,96.49,BRIDGE,2026-03-12
L26065,10,LSI-ISOCELL-HP2,P2,1200,1176,98.06,OPEN,2026-03-05
L26065,11,LSI-ISOCELL-HP2,P2,1200,1142,95.22,OPEN,2026-03-14
L26065,12,LSI-ISOCELL-HP2,P2,1200,1193,99.42,PARTICLE,2026-03-05
L26065,13,LSI-ISOCELL-HP2,P2,1200,1187,98.98,PARTICLE,2026-03-14
L26065,14,LSI-ISOCELL-HP2,P2,1200,1155,96.27,THIN_FILM,2026-03-10
L26065,15,LSI-ISOCELL-HP2,P2,1200,1112,92.68,SCRATCH,2026-03-09
L26065,16,LSI-ISOCELL-HP2,P2,1200,1141,95.15,MISALIGN,2026-03-10
L26065,17,LSI-ISOCELL-HP2,P2,1200,1197,99.8,SCRATCH,2026-03-12
L26065,18,LSI-ISOCELL-HP2,P2,1200,1074,89.52,PARTICLE,2026-03-13
L26065,19,LSI-ISOCELL-HP2,P2,1200,1152,96.06,PARTICLE,2026-03-14
L26065,20,LSI-ISOCELL-HP2,P2,1200,1195,99.62,BRIDGE,2026-03-05
L26065,21,LSI-ISOCELL-HP2,P2,1200,1174,97.87,PARTICLE,2026-03-07
L26065,22,LSI-ISOCELL-HP2,P2,1200,1191,99.3,BRIDGE,2026-03-14
L26065,23,LSI-ISOCELL-HP2,P2,1200,1173,97.8,BRIDGE,2026-03-09
L26065,24,LSI-ISOCELL-HP2,P2,1200,1172,97.72,BRIDGE,2026-03-05
L26065,25,LSI-ISOCELL-HP2,P2,1200,1185,98.78,THIN_FILM,2026-03-05
L26066,1,D1B-DDR5-24G,H1,1200,1100,91.68,PARTICLE,2026-03-08
L26066,2,D1B-DDR5-24G,H1,1200,1088,90.69,THIN_FILM,2026-03-05
L26066,3,D1B-DDR5-24G,H1,1200,1122,93.53,PARTICLE,2026-03-11
L26066,4,D1B-DDR5-24G,H1,1200,1114,92.85,BRIDGE,2026-03-07
L26066,5,D1B-DDR5-24G,H1,1200,1134,94.56,SCRATCH,2026-03-10
L26066,6,D1B-DDR5-24G,H1,1200,1136,94.69,PARTICLE,2026-03-10
L26066,7,D1B-DDR5-24G,H1,1200,1120,93.36,MISALIGN,2026-03-09
L26066,8,D1B-DDR5-24G,H1,1200,1089,90.81,PARTICLE,2026-03-06
L26066,9,D1B-DDR5-24G,H1,1200,1109,92.46,OPEN,2026-03-14
L26066,10,D1B-DDR5-24G,H1,1200,1114,92.91,SCRATCH,2026-03-13
L26066,11,D1B-DDR5-24G,H1,1200,1119,93.27,SCRATCH,2026-03-08
L26066,12,D1B-DDR5-24G,H1,1200,1121,93.42,MISALIGN,2026-03-14
L26066,13,D1B-DDR5-24G,H1,1200,1117,93.13,PARTICLE,2026-03-13
L26066,14,D1B-DDR5-24G,H1,1200,1113,92.77,OPEN,2026-03-14
L26066,15,D1B-DDR5-24G,H1,1200,1138,94.9,EDGE_CHIP,2026-03-13
L26066,16,D1B-DDR5-24G,H1,1200,1096,91.35,PARTICLE,2026-03-12
L26066,17,D1B-DDR5-24G,H1,1200,1075,89.6,MISALIGN,2026-03-11
L26066,18,D1B-DDR5-24G,H1,1200,1124,93.68,EDGE_CHIP,2026-03-07
L26066,19,D1B-DDR5-24G,H1,1200,1108,92.37,BRIDGE,2026-03-09
L26066,20,D1B-DDR5-24G,H1,1200,1090,90.91,BRIDGE,2026-03-13
L26066,21,D1B-DDR5-24G,H1,1200,1077,89.76,PARTICLE,2026-03-11
L26066,22,D1B-DDR5-24G,H1,1200,1119,93.3,PARTICLE,2026-03-06
L26066,23,D1B-DDR5-24G,H1,1200,1104,92.07,THIN_FILM,2026-03-07
L26066,24,D1B-DDR5-24G,H1,1200,1154,96.23,EDGE_CHIP,2026-03-07
L26066,25,D1B-DDR5-24G,H1,1200,1111,92.58,PARTICLE,2026-03-09
L26067,1,V8-NAND-1Tb,P1,1200,1174,97.89,OPEN,2026-03-13
L26067,2,V8-NAND-1Tb,P1,1200,1158,96.58,OPEN,2026-03-06
L26067,3,V8-NAND-1Tb,P1,1200,1163,96.97,ETC,2026-03-06
L26067,4,V8-NAND-1Tb,P1,1200,1146,95.53,BRIDGE,2026-03-13
L26067,5,V8-NAND-1Tb,P1,1200,1100,91.68,MISALIGN,2026-03-11
L26067,6,V8-NAND-1Tb,P1,1200,1147,95.62,BRIDGE,2026-03-07
L26067,7,V8-NAND-1Tb,P1,1200,1148,95.7,ETC,2026-03-07
L26067,8,V8-NAND-1Tb,P1,1200,1153,96.1,ETC,2026-03-06
L26067,9,V8-NAND-1Tb,P1,1200,1167,97.29,EDGE_CHIP,2026-03-10
L26067,10,V8-NAND-1Tb,P1,1200,1085,90.43,ETC,2026-03-14
L26067,11,V8-NAND-1Tb,P1,1200,1117,93.15,THIN_FILM,2026-03-05
L26067,12,V8-NAND-1Tb,P1,1200,1103,91.92,SCRATCH,2026-03-06
L26067,13,V8-NAND-1Tb,P1,1200,1151,95.98,EDGE_CHIP,2026-03-08
L26067,14,V8-NAND-1Tb,P1,1200,1156,96.38,SCRATCH,2026-03-11
L26067,15,V8-NAND-1Tb,P1,1200,1128,94.07,ETC,2026-03-10
L26067,16,V8-NAND-1Tb,P1,1200,1131,94.28,SCRATCH,2026-03-06
L26067,17,V8-NAND-1Tb,P1,1200,1122,93.51,PARTICLE,2026-03-09
L26067,18,V8-NAND-1Tb,P1,1200,1114,92.91,EDGE_CHIP,2026-03-06
L26067,19,V8-NAND-1Tb,P1,1200,1019,84.95,BRIDGE,2026-03-09
L26067,20,V8-NAND-1Tb,P1,1200,1121,93.48,PARTICLE,2026-03-13
L26067,21,V8-NAND-1Tb,P1,1200,1116,93.0,ETC,2026-03-08
L26067,22,V8-NAND-1Tb,P1,1200,1098,91.57,PARTICLE,2026-03-05
L26067,23,V8-NAND-1Tb,P1,1200,1151,96.0,BRIDGE,2026-03-13
L26067,24,V8-NAND-1Tb,P1,1200,1126,93.87,SCRATCH,2026-03-05
L26067,25,V8-NAND-1Tb,P1,1200,1149,95.78,PARTICLE,2026-03-05
L26068,1,V9-NAND-2Tb,P2,1200,1168,97.34,PARTICLE,2026-03-14
L26068,2,V9-NAND-2Tb,P2,1200,1137,94.76,OPEN,2026-03-14
L26068,3,V9-NAND-2Tb,P2,1200,1117,93.12,PARTICLE,2026-03-08
L26068,4,V9-NAND-2Tb,P2,1200,1121,93.43,PARTICLE,2026-03-05
L26068,5,V9-NAND-2Tb,P2,1200,1138,94.85,MISALIGN,2026-03-10
L26068,6,V9-NAND-2Tb,P2,1200,1118,93.18,MISALIGN,2026-03-06
L26068,7,V9-NAND-2Tb,P2,1200,1146,95.51,BRIDGE,2026-03-14
L26068,8,V9-NAND-2Tb,P2,1200,1151,95.94,PARTICLE,2026-03-10
L26068,9,V9-NAND-2Tb,P2,1200,1098,91.5,THIN_FILM,2026-03-14
L26068,10,V9-NAND-2Tb,P2,1200,1105,92.08,MISALIGN,2026-03-06
L26068,11,V9-NAND-2Tb,P2,1200,1133,94.48,OPEN,2026-03-07
L26068,12,V9-NAND-2Tb,P2,1200,1146,95.58,PARTICLE,2026-03-13
L26068,13,V9-NAND-2Tb,P2,1200,1126,93.87,BRIDGE,2026-03-14
L26068,14,V9-NAND-2Tb,P2,1200,1134,94.58,PARTICLE,2026-03-11
L26068,15,V9-NAND-2Tb,P2,1200,1110,92.55,PARTICLE,2026-03-12
L26068,16,V9-NAND-2Tb,P2,1200,1099,91.63,BRIDGE,2026-03-10
L26068,17,V9-NAND-2Tb,P2,1200,1117,93.13,ETC,2026-03-11
L26068,18,V9-NAND-2Tb,P2,1200,1131,94.32,PARTICLE,2026-03-14
L26068,19,V9-NAND-2Tb,P2,1200,1126,93.88,PARTICLE,2026-03-14
L26068,20,V9-NAND-2Tb,P2,1200,1115,92.96,MISALIGN,2026-03-13
L26068,21,V9-NAND-2Tb,P2,1200,1099,91.65,BRIDGE,2026-03-13
L26068,22,V9-NAND-2Tb,P2,1200,1086,90.56,ETC,2026-03-09
L26068,23,V9-NAND-2Tb,P2,1200,1152,96.05,BRIDGE,2026-03-08
L26068,24,V9-NAND-2Tb,P2,1200,1058,88.21,PARTICLE,2026-03-05
L26068,25,V9-NAND-2Tb,P2,1200,1131,94.29,ETC,2026-03-14
L26069,1,V8-NAND-1Tb,P3,1200,1133,94.42,PARTICLE,2026-03-14
L26069,2,V8-NAND-1Tb,P3,1200,1122,93.53,PARTICLE,2026-03-13
L26069,3,V8-NAND-1Tb,P3,1200,1096,91.35,BRIDGE,2026-03-05
L26069,4,V8-NAND-1Tb,P3,1200,1109,92.46,BRIDGE,2026-03-06
L26069,5,V8-NAND-1Tb,P3,1200,1101,91.82,EDGE_CHIP,2026-03-11
L26069,6,V8-NAND-1Tb,P3,1200,1113,92.77,PARTICLE,2026-03-11
L26069,7,V8-NAND-1Tb,P3,1200,1155,96.29,BRIDGE,2026-03-13
L26069,8,V8-NAND-1Tb,P3,1200,1138,94.89,OPEN,2026-03-06
L26069,9,V8-NAND-1Tb,P3,1200,1123,93.61,PARTICLE,2026-03-14
L26069,10,V8-NAND-1Tb,P3,1200,1108,92.41,OPEN,2026-03-06
L26069,11,V8-NAND-1Tb,P3,1200,1129,94.11,PARTICLE,2026-03-13
L26069,12,V8-NAND-1Tb,P3,1200,1066,88.89,SCRATCH,2026-03-11
L26069,13,V8-NAND-1Tb,P3,1200,1161,96.79,BRIDGE,2026-03-08
L26069,14,V8-NAND-1Tb,P3,1200,1126,93.89,BRIDGE,2026-03-13
L26069,15,V8-NAND-1Tb,P3,1200,1147,95.64,PARTICLE,2026-03-10
L26069,16,V8-NAND-1Tb,P3,1200,1134,94.53,OPEN,2026-03-06
L26069,17,V8-NAND-1Tb,P3,1200,1144,95.33,EDGE_CHIP,2026-03-07
L26069,18,V8-NAND-1Tb,P3,1200,1115,93.0,PARTICLE,2026-03-12
L26069,19,V8-NAND-1Tb,P3,1200,1144,95.37,BRIDGE,2026-03-14
L26069,20,V8-NAND-1Tb,P3,1200,1136,94.71,BRIDGE,2026-03-11
L26069,21,V8-NAND-1Tb,P3,1200,1145,95.45,MISALIGN,2026-03-08
L26069,22,V8-NAND-1Tb,P3,1200,1144,95.42,BRIDGE,2026-03-11
L26069,23,V8-NAND-1Tb,P3,1200,1137,94.82,SCRATCH,2026-03-06
L26069,24,V8-NAND-1Tb,P3,1200,1133,94.48,BRIDGE,2026-03-09
L26069,25,V8-NAND-1Tb,P3,1200,1151,95.97,PARTICLE,2026-03-13
L26070,1,D1B-DDR5-24G,P2,1200,1071,89.29,PARTICLE,2026-03-08
L26070,2,D1B-DDR5-24G,P2,1200,1109,92.45,PARTICLE,2026-03-07
L26070,3,D1B-DDR5-24G,P2,1200,1101,91.81,PARTICLE,2026-03-11
L26070,4,D1B-DDR5-24G,P2,1200,1088,90.7,THIN_FILM,2026-03-07
L26070,5,D1B-DDR5-24G,P2,1200,1174,97.9,MISALIGN,2026-03-11
L26070,6,D1B-DDR5-24G,P2,1200,1125,93.75,SCRATCH,2026-03-07
L26070,7,D1B-DDR5-24G,P2,1200,1117,93.16,PARTICLE,2026-03-06
L26070,8,D1B-DDR5-24G,P2,1200,1149,95.77,OPEN,2026-03-08
L26070,9,D1B-DDR5-24G,P2,1200,1102,91.87,BRIDGE,2026-03-05
L26070,10,D1B-DDR5-24G,P2,1200,1083,90.26,EDGE_CHIP,2026-03-11
L26070,11,D1B-DDR5-24G,P2,1200,1112,92.69,BRIDGE,2026-03-10
L26070,12,D1B-DDR5-24G,P2,1200,1146,95.55,ETC,2026-03-13
L26070,13,D1B-DDR5-24G,P2,1200,1129,94.15,MISALIGN,2026-03-10
L26070,14,D1B-DDR5-24G,P2,1200,1127,94.0,SCRATCH,2026-03-10
L26070,15,D1B-DDR5-24G,P2,1200,1141,95.12,MISALIGN,2026-03-11
L26070,16,D1B-DDR5-24G,P2,1200,1133,94.5,BRIDGE,2026-03-11
L26070,17,D1B-DDR5-24G,P2,1200,1133,94.43,THIN_FILM,2026-03-11
L26070,18,D1B-DDR5-24G,P2,1200,1135,94.62,OPEN,2026-03-11
L26070,19,D1B-DDR5-24G,P2,1200,1117,93.14,SCRATCH,2026-03-05
L26070,20,D1B-DDR5-24G,P2,1200,1097,91.45,THIN_FILM,2026-03-08
L26070,21,D1B-DDR5-24G,P2,1200,1126,93.91,BRIDGE,2026-03-10
L26070,22,D1B-DDR5-24G,P2,1200,1065,88.77,BRIDGE,2026-03-12
L26070,23,D1B-DDR5-24G,P2,1200,1139,94.93,OPEN,2026-03-12
L26070,24,D1B-DDR5-24G,P2,1200,1108,92.37,PARTICLE,2026-03-10
L26070,25,D1B-DDR5-24G,P2,1200,1090,90.85,OPEN,2026-03-09
L26071,1,D1Z-DDR5-16G,P1,1200,1057,88.11,OPEN,2026-03-06
L26071,2,D1Z-DDR5-16G,P1,1200,1091,90.98,PARTICLE,2026-03-09
L26071,3,D1Z-DDR5-16G,P1,1200,1085,90.49,EDGE_CHIP,2026-03-09
L26071,4,D1Z-DDR5-16G,P1,1200,1068,89.07,PARTICLE,2026-03-10
L26071,5,D1Z-DDR5-16G,P1,1200,1102,91.89,PARTICLE,2026-03-12
L26071,6,D1Z-DDR5-16G,P1,1200,1032,86.06,PARTICLE,2026-03-13
L26071,7,D1Z-DDR5-16G,P1,1200,1058,88.22,OPEN,2026-03-14
L26071,8,D1Z-DDR5-16G,P1,1200,1078,89.91,PARTICLE,2026-03-13
L26071,9,D1Z-DDR5-16G,P1,1200,1067,88.94,OPEN,2026-03-06
L26071,10,D1Z-DDR5-16G,P1,1200,1082,90.2,SCRATCH,2026-03-05
L26071,11,D1Z-DDR5-16G,P1,1200,1065,88.8,OPEN,2026-03-14
L26071,12,D1Z-DDR5-16G,P1,1200,1094,91.21,BRIDGE,2026-03-07
L26071,13,D1Z-DDR5-16G,P1,1200,1037,86.45,SCRATCH,2026-03-11
L26071,14,D1Z-DDR5-16G,P1,1200,1040,86.7,ETC,2026-03-07
L26071,15,D1Z-DDR5-16G,P1,1200,1031,85.95,BRIDGE,2026-03-11
L26071,16,D1Z-DDR5-16G,P1,1200,1053,87.79,THIN_FILM,2026-03-14
L26071,17,D1Z-DDR5-16G,P1,1200,1045,87.13,OPEN,2026-03-11
L26071,18,D1Z-DDR5-16G,P1,1200,1100,91.75,SCRATCH,2026-03-13
L26071,19,D1Z-DDR5-16G,P1,1200,1106,92.21,PARTICLE,2026-03-07
L26071,20,D1Z-DDR5-16G,P1,1200,1084,90.4,BRIDGE,2026-03-09
L26071,21,D1Z-DDR5-16G,P1,1200,1032,86.03,PARTICLE,2026-03-09
L26071,22,D1Z-DDR5-16G,P1,1200,1066,88.86,BRIDGE,2026-03-13
L26071,23,D1Z-DDR5-16G,P1,1200,1065,88.79,THIN_FILM,2026-03-07
L26071,24,D1Z-DDR5-16G,P1,1200,1043,86.98,PARTICLE,2026-03-14
L26071,25,D1Z-DDR5-16G,P1,1200,1093,91.1,BRIDGE,2026-03-06
L26072,1,V8-NAND-1Tb,P2,1200,1094,91.21,OPEN,2026-03-08
L26072,2,V8-NAND-1Tb,P2,1200,1102,91.89,OPEN,2026-03-13
L26072,3,V8-NAND-1Tb,P2,1200,1101,91.76,MISALIGN,2026-03-10
L26072,4,V8-NAND-1Tb,P2,1200,1138,94.86,THIN_FILM,2026-03-14
