TIMESTAMP,EQP_ID,S001,S002,S003,S004,S005,S006,S007,S008,S009,S010,S011,S012,S013,S014,S015,S016,S017,S018,S019,S020
2026-03-02 23:30:00,CMP01,58.207,49.589,49.897,55.985,53.772,48.769,53.382,44.366,57.984,41.413,55.481,39.992,60.219,46.374,44.459,48.826,52.678,50.877,56.752,49.114
2026-03-03 00:00:00,CMP01,58.117,49.491,49.891,55.853,53.831,48.752,53.49,44.387,57.974,41.379,55.329,39.978,60.18,46.448,44.462,48.867,52.748,50.923,56.746,49.057
2026-03-03 00:30:00,CMP01,58.075,49.517,49.953,55.881,53.807,48.753,53.512,44.227,57.949,41.237,55.342,39.97,60.098,46.441,44.36,48.889,52.844,51.011,56.815,48.99
2026-03-03 01:00:00,CMP01,58.083,49.525,49.969,55.969,53.806,48.765,53.6,44.222,57.931,41.331,55.419,39.998,60.116,46.565,44.288,48.936,52.791,51.034,56.788,48.989
2026-03-03 01:30:00,CMP01,58.09,49.538,49.85,56.01,53.823,48.818,53.514,44.29,57.881,41.254,55.445,39.962,60.126,46.53,44.267,49.017,52.817,51.171,56.797,49.076
2026-03-03 02:00:00,CMP01,58.109,49.525,49.97,55.936,53.884,48.89,53.532,44.223,57.947,41.218,55.467,39.88,60.149,46.448,44.2,49.037,52.926,51.116,56.897,49.094
2026-03-03 02:30:00,CMP01,58.06,49.52,49.89,55.801,53.942,48.873,53.522,44.175,57.894,41.246,55.518,39.864,60.14,46.45,44.215,49.004,52.866,51.219,56.915,49.0
2026-03-03 03:00:00,CMP01,58.142,49.575,49.83,55.71,53.901,48.939,53.494,44.171,57.826,41.246,55.505,39.856,60.098,46.495,44.14,48.883,52.942,51.205,56.901,49.059
2026-03-03 03:30:00,CMP01,58.096,49.608,49.912,55.775,53.875,48.825,53.542,44.107,57.747,41.297,55.553,39.806,60.087,46.497,44.177,48.877,52.924,51.229,56.891,49.11
2026-03-03 04:00:00,CMP01,58.075,49.576,49.9,55.78,53.846,48.811,53.408,44.066,57.84,41.383,55.571,39.765,60.128,46.54,44.263,48.97,52.964,51.265,56.862,49.128
2026-03-03 04:30:00,CMP01,58.05,49.552,49.827,55.69,53.966,48.666,53.299,44.109,57.77,41.392,55.557,39.758,60.065,46.515,44.301,49.002,53.002,51.38,56.806,49.139
2026-03-03 05:00:00,CMP01,58.012,49.607,49.827,55.832,53.962,48.748,53.305,44.03,57.842,41.429,55.403,39.736,60.066,46.452,44.313,48.934,53.083,51.393,56.896,49.179
2026-03-03 05:30:00,CMP01,57.956,49.616,49.867,55.832,53.95,48.704,53.359,43.965,57.761,41.391,55.352,39.677,59.999,46.388,44.236,48.887,53.1,51.385,56.828,49.217
2026-03-03 06:00:00,CMP01,57.824,49.554,49.825,55.862,53.887,48.689,53.364,43.97,57.709,41.27,55.413,39.653,59.993,46.392,44.059,48.804,53.115,51.342,56.774,49.2
2026-03-03 06:30:00,CMP01,57.898,49.449,49.874,55.771,53.856,48.716,53.237,44.049,57.704,41.233,55.489,39.613,59.989,46.479,44.099,48.85,53.168,51.35,56.828,49.12
2026-03-03 07:00:00,CMP01,57.924,49.489,49.95,55.738,53.811,48.678,53.288,44.051,57.712,41.297,55.476,39.547,60.045,46.459,44.027,48.771,53.253,51.371,56.803,49.04
2026-03-03 07:30:00,CMP01,57.906,49.537,49.776,55.734,53.86,48.684,53.26,44.093,57.572,41.25,55.6,39.493,60.044,46.401,43.981,48.739,53.133,51.322,56.696,48.934
2026-03-03 08:00:00,CMP01,58.054,49.557,49.651,55.706,53.935,48.749,53.225,44.102,57.685,41.232,55.657,39.54,59.996,46.445,44.067,48.775,53.173,51.309,56.682,49.121
2026-03-03 08:30:00,CMP01,57.949,49.631,49.568,55.769,53.878,48.699,53.283,44.027,57.695,41.283,55.699,39.56,59.94,46.375,43.945,48.807,53.194,51.296,56.597,49.12
2026-03-03 09:00:00,CMP01,58.01,49.601,49.551,55.952,53.843,48.727,53.189,44.027,57.662,41.216,55.675,39.549,59.983,46.459,43.923,48.666,53.243,,56.606,49.104
2026-03-03 09:30:00,CMP01,57.92,49.595,49.48,55.905,53.895,48.762,53.225,44.108,57.679,41.125,55.677,39.5,59.959,46.458,43.925,48.694,53.246,51.194,56.603,49.024
2026-03-03 10:00:00,CMP01,57.886,49.648,49.502,55.85,53.925,48.8,53.278,44.152,57.725,41.184,55.827,39.55,59.894,46.343,43.956,48.676,53.25,51.168,56.581,49.049
2026-03-03 10:30:00,CMP01,57.892,49.611,49.501,55.822,53.874,48.797,53.371,44.111,57.72,41.161,55.802,39.543,59.931,46.287,43.907,48.635,53.32,51.246,56.663,49.077
2026-03-03 11:00:00,CMP01,57.906,49.676,49.427,55.859,53.928,48.815,53.432,44.115,57.702,41.184,55.785,39.546,59.933,46.24,43.918,48.607,53.237,51.222,56.677,49.185
2026-03-03 11:30:00,CMP01,57.909,49.591,49.346,55.922,53.958,48.824,53.522,44.019,57.628,41.092,55.708,39.561,59.926,46.199,43.875,48.508,53.155,51.099,56.689,49.143
2026-03-03 12:00:00,CMP01,57.87,49.644,49.375,55.849,53.98,48.747,53.555,43.964,57.583,41.169,55.835,39.521,59.948,46.257,43.955,48.571,53.199,51.069,56.774,49.209
2026-03-03 12:30:00,CMP01,57.926,49.607,49.397,55.809,53.984,48.814,53.668,44.037,57.724,41.196,55.804,39.52,59.987,46.196,43.931,48.556,53.149,51.139,56.828,49.204
2026-03-03 13:00:00,CMP01,57.936,49.627,49.457,55.85,53.983,48.84,53.773,44.054,57.722,41.248,55.786,39.424,60.006,46.218,43.943,48.604,53.173,51.068,56.836,49.271
2026-03-03 13:30:00,CMP01,57.911,49.648,49.327,55.758,54.002,48.878,53.826,44.062,57.786,41.338,55.806,39.358,59.922,46.096,43.846,48.555,53.259,50.955,56.862,49.305
2026-03-03 14:00:00,CMP01,57.938,49.741,49.333,55.795,53.956,48.948,53.849,44.027,57.798,41.454,55.893,39.305,59.87,46.133,43.798,48.608,53.281,51.006,56.855,
2026-03-03 14:30:00,CMP01,57.921,49.717,49.366,55.873,53.823,48.949,53.822,44.103,57.838,41.493,55.969,39.166,59.827,46.074,43.833,48.541,53.204,51.015,56.883,49.469
2026-03-03 15:00:00,CMP01,57.805,,49.397,55.937,,48.923,53.812,44.082,57.819,41.401,56.012,39.076,59.815,46.074,43.787,48.488,53.137,50.959,56.953,49.469
2026-03-03 15:30:00,CMP01,57.822,49.655,49.358,55.939,53.853,48.806,53.906,44.097,57.794,41.406,56.06,39.052,59.711,46.139,43.806,48.42,53.168,50.931,56.985,49.46
2026-03-03 16:00:00,CMP01,57.824,49.648,49.452,55.919,53.968,48.812,53.996,44.145,57.748,41.478,56.149,39.103,59.659,45.988,43.865,48.439,53.182,50.965,56.946,49.454
2026-03-03 16:30:00,CMP01,57.78,49.662,49.408,55.931,53.889,48.747,53.995,44.204,57.663,41.585,56.118,39.137,59.609,45.938,43.849,48.448,53.245,50.99,56.985,49.496
2026-03-03 17:00:00,CMP01,57.835,49.592,49.466,55.972,53.889,48.756,53.97,44.107,57.754,41.639,56.128,39.062,59.519,45.972,43.836,48.491,53.232,51.075,57.052,49.418
2026-03-03 17:30:00,CMP01,57.969,49.585,49.407,55.952,53.92,48.869,54.019,44.057,57.774,41.668,56.021,39.052,59.516,45.933,43.818,48.541,53.348,51.062,57.079,49.388
2026-03-03 18:00:00,CMP01,57.798,49.618,49.38,55.927,53.789,48.911,54.077,44.058,57.742,41.629,56.039,39.09,59.485,45.866,43.836,48.628,53.219,51.041,57.107,49.389
2026-03-03 18:30:00,CMP01,57.794,49.634,49.469,55.919,53.763,48.843,54.074,44.107,57.832,41.691,55.994,39.065,59.536,45.913,43.708,48.639,53.135,50.927,57.147,49.429
2026-03-03 19:00:00,CMP01,57.778,49.644,49.456,56.02,53.797,48.823,54.033,44.217,57.817,41.75,56.04,38.991,59.452,45.849,43.703,48.675,53.196,50.904,57.026,49.411
2026-03-03 19:30:00,CMP01,57.694,49.687,49.426,56.085,53.816,48.942,54.067,44.25,57.785,41.76,56.01,39.049,59.519,45.835,43.731,48.639,53.363,50.961,57.061,49.443
2026-03-03 20:00:00,CMP01,57.708,49.586,49.447,56.077,53.859,48.893,54.024,44.187,57.753,41.9,56.024,39.008,59.507,45.823,43.715,48.612,,50.987,56.959,49.459
2026-03-03 20:30:00,CMP01,57.698,49.566,49.419,56.087,53.821,48.883,54.048,44.099,57.671,41.924,56.129,39.104,59.557,45.74,43.686,48.72,53.492,51.023,56.949,49.444
2026-03-03 21:00:00,CMP01,57.68,49.554,49.361,56.122,53.857,48.86,54.053,44.011,57.649,41.863,56.174,38.974,59.594,45.708,43.653,48.767,53.482,51.004,56.946,49.473
2026-03-03 21:30:00,CMP01,57.722,49.523,49.348,56.084,53.746,48.849,54.065,43.959,57.588,41.871,56.151,38.959,59.637,45.556,43.626,48.771,53.496,50.986,56.984,49.415
2026-03-03 22:00:00,CMP01,57.738,49.599,49.307,56.052,53.721,48.86,53.953,43.918,57.594,41.936,56.126,,59.714,45.61,43.645,48.853,53.414,50.919,56.948,49.368
2026-03-03 22:30:00,CMP01,57.633,49.675,49.284,56.011,53.71,48.895,53.981,43.917,57.486,41.911,56.046,39.098,59.795,45.602,43.603,48.749,53.403,51.034,56.821,49.298
2026-03-03 23:00:00,CMP01,57.602,49.708,49.182,56.016,53.649,48.906,53.944,43.857,57.513,41.835,56.105,39.207,59.702,45.699,43.574,48.858,53.365,51.01,56.866,49.276
2026-03-03 23:30:00,CMP01,57.627,49.683,49.256,55.973,53.589,48.966,53.925,43.877,57.534,41.816,56.216,39.162,59.658,45.668,43.5,48.919,,50.932,56.801,49.212
2026-03-04 00:00:00,CMP01,57.664,49.782,49.25,55.903,53.685,48.96,53.933,43.917,57.525,41.785,56.229,39.125,59.657,45.683,43.435,48.956,53.118,51.072,56.836,49.211
2026-03-04 00:30:00,CMP01,57.662,49.778,49.275,56.009,53.751,48.976,53.986,43.924,57.501,41.746,56.198,39.117,59.655,45.631,43.412,48.957,53.217,51.165,56.879,49.263
2026-03-04 01:00:00,CMP01,57.655,49.831,49.26,56.055,53.766,48.957,54.003,43.819,57.414,41.854,56.227,39.184,59.638,45.463,43.431,48.897,53.338,51.094,56.884,49.295
2026-03-04 01:30:00,CMP01,57.72,49.856,49.318,56.004,53.82,49.024,54.016,43.803,57.424,41.805,56.184,39.182,59.548,45.555,43.525,48.844,53.293,51.058,56.849,49.324
2026-03-04 02:00:00,CMP01,57.685,49.902,49.345,56.034,53.875,49.091,53.997,43.805,57.349,41.87,56.211,39.213,59.54,45.629,43.476,48.793,53.273,51.072,56.847,49.249
2026-03-04 02:30:00,CMP01,57.625,49.828,49.334,56.084,53.883,49.107,54.019,43.795,57.352,41.949,56.241,39.139,59.579,45.569,43.515,48.829,53.224,51.036,56.95,49.285
2026-03-04 03:00:00,CMP01,57.597,49.822,49.374,56.021,53.99,49.141,54.107,43.846,57.383,42.025,56.212,39.15,,45.581,43.416,48.894,53.173,50.991,57.119,49.31
2026-03-04 03:30:00,CMP01,57.613,49.776,49.387,55.98,53.962,49.136,54.08,43.825,57.332,42.058,56.18,39.158,59.678,45.518,43.405,48.874,53.221,51.0,57.019,49.285
2026-03-04 04:00:00,CMP01,57.689,49.773,49.365,55.986,53.968,49.157,54.134,43.739,57.318,42.079,56.248,39.169,59.727,45.589,43.306,48.91,53.217,51.065,57.0,49.345
2026-03-04 04:30:00,CMP01,57.619,49.848,49.436,56.011,53.94,49.112,54.127,43.7,57.38,42.094,56.155,39.169,59.728,45.558,43.271,48.809,53.187,51.006,57.021,49.352
2026-03-04 05:00:00,CMP01,57.722,49.869,49.395,56.068,53.93,49.125,54.104,43.756,57.298,42.039,56.214,39.193,59.727,45.574,43.311,48.867,53.142,51.081,57.056,49.271
2026-03-04 05:30:00,CMP01,57.679,49.804,49.451,55.967,53.946,49.242,54.133,43.756,57.329,42.013,56.213,39.174,59.735,45.51,43.296,48.936,53.02,51.126,57.049,49.299
2026-03-04 06:00:00,CMP01,57.71,49.779,49.377,55.938,53.931,49.384,54.159,43.765,57.237,42.064,56.129,39.155,59.787,45.453,43.296,48.953,52.991,51.066,57.063,49.295
2026-03-04 06:30:00,CMP01,57.553,49.876,49.343,56.063,53.955,49.392,54.216,43.76,57.298,42.15,56.176,39.113,59.827,45.5,43.361,48.993,52.95,51.122,57.114,49.305
2026-03-04 07:00:00,CMP01,57.535,49.962,49.384,56.039,54.064,49.377,54.241,43.771,57.254,42.168,56.059,39.12,59.908,45.55,43.409,49.094,53.039,51.017,57.018,49.259
2026-03-04 07:30:00,CMP01,57.645,50.025,49.51,56.07,54.012,49.353,54.223,43.799,57.318,42.156,56.094,39.249,59.97,45.558,43.382,49.128,53.086,51.046,56.892,49.26
2026-03-04 08:00:00,CMP01,57.62,50.08,49.561,56.091,53.931,49.339,54.21,43.772,57.308,42.124,56.082,39.237,59.946,45.464,43.465,49.064,53.072,51.051,56.901,49.187
2026-03-04 08:30:00,CMP01,57.581,50.032,49.606,56.115,53.869,49.382,54.261,43.803,57.281,42.053,56.051,39.209,59.942,45.506,43.353,49.118,53.118,51.034,56.864,49.241
2026-03-04 09:00:00,CMP01,57.665,50.059,49.626,56.154,53.933,49.32,54.133,43.769,,42.089,56.016,39.157,59.978,45.386,43.332,49.17,53.0,51.076,56.884,49.1
2026-03-04 09:30:00,CMP01,57.696,49.898,49.576,56.055,54.067,49.391,54.205,43.894,57.323,,56.091,39.173,59.949,45.429,43.353,49.137,53.008,51.086,56.89,49.134
2026-03-04 10:00:00,CMP01,57.759,49.869,49.583,56.003,54.016,49.335,54.265,43.888,57.318,42.099,56.137,39.261,60.0,45.454,43.408,49.309,52.979,51.058,56.886,49.04
2026-03-04 10:30:00,CMP01,57.869,49.889,49.572,55.924,53.99,49.291,54.282,43.837,57.351,42.074,56.183,39.287,59.986,45.43,43.446,49.391,53.02,51.01,56.903,49.033
2026-03-04 11:00:00,CMP01,57.892,49.853,49.581,55.956,54.052,,54.287,43.834,57.301,42.183,56.13,39.303,60.033,45.553,43.387,49.333,53.057,51.032,56.862,49.098
2026-03-04 11:30:00,CMP01,57.899,49.86,49.54,56.098,54.088,49.357,54.231,43.87,57.371,42.212,56.152,39.29,60.055,45.524,43.48,49.386,52.989,50.936,56.938,49.081
2026-03-04 12:00:00,CMP01,57.954,49.868,49.548,56.099,54.103,49.293,54.326,43.894,57.408,42.219,56.162,39.421,59.969,45.635,43.588,49.365,53.012,50.896,56.937,49.219
2026-03-04 12:30:00,CMP01,57.909,49.878,49.543,56.093,54.262,49.288,54.159,43.889,57.39,42.287,56.198,39.45,60.101,45.607,43.496,49.292,52.975,50.962,56.992,49.303
2026-03-04 13:00:00,CMP01,57.836,49.976,49.394,56.014,54.3,49.21,54.216,43.895,57.348,42.27,56.188,39.437,60.134,45.582,43.535,49.317,52.994,50.854,57.015,49.265
2026-03-04 13:30:00,CMP01,57.819,,49.389,55.955,54.324,49.245,54.085,43.884,57.312,42.255,56.089,39.436,60.184,45.646,43.532,49.354,53.019,50.974,56.986,49.158
2026-03-04 14:00:00,CMP01,57.849,49.972,49.343,55.943,54.278,49.206,53.899,43.876,57.243,42.176,56.146,39.412,60.146,45.596,43.541,49.4,,50.899,57.006,49.199
2026-03-04 14:30:00,CMP01,57.919,50.062,49.328,55.884,54.267,49.258,53.992,43.964,57.235,42.187,56.08,39.414,60.226,45.523,43.465,49.379,53.02,50.927,57.094,49.131
2026-03-04 15:00:00,CMP01,57.915,50.008,49.218,55.837,54.309,49.34,53.971,43.925,57.285,42.138,56.183,39.466,60.169,45.557,43.475,49.308,52.944,50.872,57.124,49.238
2026-03-04 15:30:00,CMP01,57.966,49.954,49.124,55.969,54.355,49.175,53.949,43.896,57.287,42.009,56.198,39.455,60.236,45.501,43.446,49.341,52.968,50.966,57.037,49.231
2026-03-04 16:00:00,CMP01,58.045,50.081,49.192,56.069,54.402,49.168,53.91,43.899,57.225,42.067,56.238,39.399,60.168,45.539,43.527,49.311,52.924,51.008,56.975,49.232
2026-03-04 16:30:00,CMP01,58.018,50.021,49.22,56.163,54.37,49.187,54.018,43.941,57.175,42.059,56.224,39.443,60.199,45.485,43.452,49.396,52.848,50.916,56.974,49.266
2026-03-04 17:00:00,CMP01,58.046,50.035,49.249,56.251,54.432,49.181,54.04,44.032,57.169,41.971,56.168,39.45,60.086,45.48,43.381,49.415,52.885,50.932,57.012,49.301
2026-03-04 17:30:00,CMP01,58.082,49.984,49.187,56.168,54.468,49.094,54.035,43.992,57.07,42.052,56.255,39.539,60.11,45.495,43.487,49.434,52.812,50.999,56.992,49.269
2026-03-04 18:00:00,CMP01,58.048,50.066,49.251,56.226,54.434,49.064,54.137,43.963,57.076,42.071,56.202,39.489,60.06,45.622,43.509,49.454,52.878,51.045,56.971,49.275
2026-03-04 18:30:00,CMP01,58.03,50.107,49.245,56.289,54.404,49.027,54.175,44.017,57.056,42.009,56.276,39.448,60.08,45.629,43.455,49.444,52.89,51.063,56.952,49.245
2026-03-04 19:00:00,CMP01,58.003,50.156,49.302,56.324,54.427,48.943,54.131,44.02,56.957,42.106,56.316,39.357,60.023,45.527,43.459,49.434,52.974,51.021,57.037,49.231
2026-03-04 19:30:00,CMP01,57.984,50.245,49.366,56.29,54.459,48.943,54.067,43.992,56.962,42.232,56.313,39.298,60.12,45.405,43.479,49.442,52.958,50.915,57.087,49.241
2026-03-04 20:00:00,CMP01,57.935,50.183,49.308,56.244,54.577,48.942,54.06,44.05,57.023,42.284,56.198,39.34,60.081,45.425,43.521,49.418,52.92,51.01,57.032,49.248
2026-03-04 20:30:00,CMP01,57.94,50.194,49.304,56.285,54.621,48.814,53.933,44.075,57.054,42.305,56.26,39.346,60.045,45.481,43.526,,52.966,51.042,57.016,49.282
2026-03-04 21:00:00,CMP01,57.983,50.134,49.35,56.29,54.65,48.89,53.962,44.042,57.107,42.331,56.218,39.267,60.093,45.377,43.516,49.32,52.931,50.997,56.962,49.289
2026-03-04 21:30:00,CMP01,58.059,50.126,49.314,56.395,54.674,48.803,53.882,44.005,57.137,42.369,56.235,39.214,60.079,45.337,43.455,49.296,52.973,50.945,57.03,49.22
2026-03-04 22:00:00,CMP01,58.102,50.065,49.229,56.511,54.667,48.843,53.762,43.847,57.206,42.345,56.271,39.155,60.071,45.256,43.513,49.279,52.879,50.892,57.007,49.308
2026-03-04 22:30:00,CMP01,58.084,49.996,49.153,56.58,54.615,48.95,53.797,43.786,57.224,42.337,56.268,39.158,60.012,45.168,43.495,49.304,52.878,51.049,56.98,49.339
2026-03-04 23:00:00,CMP01,58.109,49.954,49.163,56.644,54.727,48.882,53.79,43.905,57.188,42.297,56.291,39.239,60.08,45.199,,49.286,52.873,51.078,56.93,49.396
2026-03-04 23:30:00,CMP01,58.067,49.926,49.218,56.68,54.698,48.802,53.786,43.732,57.201,42.289,56.217,39.144,60.115,45.074,43.627,49.309,52.902,50.982,56.931,49.313
2026-03-05 00:00:00,CMP01,58.116,49.946,49.219,56.61,54.721,48.873,53.809,43.695,57.233,42.382,56.128,39.044,60.137,45.129,43.679,49.338,52.854,50.965,56.943,49.375
2026-03-05 00:30:00,CMP01,58.211,50.017,49.199,56.575,54.767,48.947,53.742,43.659,57.213,42.295,56.093,39.026,60.304,45.146,43.696,49.42,52.751,50.94,56.948,49.315
2026-03-05 01:00:00,CMP01,58.36,49.985,49.212,56.572,54.874,48.938,53.843,43.566,57.291,42.381,56.034,38.948,60.302,45.121,43.665,49.398,52.722,50.885,56.943,49.226
2026-03-05 01:30:00,CMP01,58.335,49.859,49.25,56.493,54.845,48.813,53.871,43.665,57.258,42.385,56.054,38.962,60.232,45.096,43.569,49.424,52.732,50.812,57.003,49.287
2026-03-05 02:00:00,CMP01,58.345,49.838,49.201,56.589,54.854,48.786,53.868,43.613,57.27,42.355,56.038,38.995,60.256,45.157,43.501,49.346,52.661,50.742,57.087,49.332
2026-03-05 02:30:00,CMP01,,49.87,49.199,56.624,54.81,48.868,53.956,43.603,57.233,42.352,56.106,39.025,60.251,45.214,43.502,49.358,52.761,50.742,57.031,49.439
2026-03-05 03:00:00,CMP01,58.353,49.918,49.15,56.543,54.856,48.801,54.075,43.636,57.309,42.499,56.147,39.017,60.253,45.214,43.406,49.368,52.725,50.8,57.087,49.414
2026-03-05 03:30:00,CMP01,58.427,49.862,49.047,56.53,54.806,48.846,54.076,43.529,57.277,42.573,56.192,39.104,60.264,45.252,43.522,49.321,52.719,50.912,57.097,49.307
2026-03-05 04:00:00,CMP01,58.462,49.765,49.072,56.613,54.818,48.838,54.065,43.616,57.314,42.663,56.107,39.193,60.345,45.22,43.513,49.362,52.738,50.961,57.003,49.278
2026-03-05 04:30:00,CMP01,58.539,49.841,49.02,56.607,54.845,48.779,54.091,43.625,57.281,42.599,56.211,39.164,60.407,45.095,43.506,49.365,,50.921,57.063,49.355
2026-03-05 05:00:00,CMP01,58.645,49.954,49.017,56.56,54.876,48.828,54.185,43.564,57.304,42.647,56.152,39.098,60.346,45.116,43.602,49.392,52.722,50.933,57.073,49.325
2026-03-05 05:30:00,CMP01,58.488,49.931,49.058,56.593,54.895,48.763,54.137,43.629,57.293,42.652,56.082,39.138,60.213,45.09,43.598,49.321,52.709,50.966,,49.326
2026-03-05 06:00:00,CMP01,58.478,49.929,49.066,56.634,54.937,48.832,54.091,43.715,57.306,42.607,56.065,39.133,60.131,45.02,43.562,49.423,52.663,50.984,57.186,49.337
2026-03-05 06:30:00,CMP01,58.493,49.939,48.985,56.634,54.896,48.731,54.048,43.697,57.388,42.685,55.99,39.067,60.125,45.067,43.611,49.524,52.624,50.922,57.304,49.372
2026-03-05 07:00:00,CMP01,58.468,49.858,48.812,56.691,55.071,48.652,54.006,43.767,57.405,42.777,56.031,39.112,60.076,45.01,43.495,49.373,52.573,50.885,57.225,49.181
2026-03-05 07:30:00,CMP01,58.356,49.842,48.827,56.697,55.011,48.593,54.005,43.758,57.425,42.815,55.984,39.065,60.089,45.016,43.563,49.436,52.508,50.879,57.159,49.124
2026-03-05 08:00:00,CMP01,58.321,49.865,48.864,56.708,54.988,48.625,54.037,43.771,57.336,42.796,55.988,39.055,60.014,44.998,43.568,49.448,52.574,50.75,57.221,49.111
2026-03-05 08:30:00,CMP01,58.285,49.908,48.938,56.708,55.045,48.677,54.003,43.863,57.203,42.835,55.993,39.073,59.962,45.047,43.7,49.512,52.644,50.79,57.256,49.113
2026-03-05 09:00:00,CMP01,58.317,49.948,49.053,56.735,55.018,48.616,54.053,43.808,57.269,42.745,56.076,39.083,59.894,45.012,43.739,49.444,52.73,50.8,57.226,49.084
2026-03-05 09:30:00,CMP01,58.306,50.016,49.056,56.771,55.006,48.714,54.133,43.897,57.201,42.732,56.045,39.1,59.912,44.923,43.699,49.435,52.678,50.76,57.207,49.097
2026-03-05 10:00:00,CMP01,58.257,49.899,49.07,56.786,55.108,48.711,54.152,43.904,57.282,42.68,55.937,39.149,59.971,44.83,43.769,49.429,52.642,50.775,57.251,49.083
2026-03-05 10:30:00,CMP01,58.267,49.996,49.001,56.738,55.173,48.702,54.137,43.882,57.194,42.745,55.927,39.104,59.904,44.901,43.779,49.355,52.648,50.845,57.303,49.023
2026-03-05 11:00:00,CMP01,,49.949,48.92,56.835,55.12,48.737,54.147,43.886,57.287,42.763,55.994,39.024,59.98,44.92,43.792,49.427,52.598,50.819,57.273,49.103
2026-03-05 11:30:00,CMP01,58.196,50.01,49.004,56.885,55.161,48.734,54.177,43.867,,42.923,55.934,38.975,60.029,44.955,43.859,49.411,52.556,50.853,57.342,49.114
2026-03-05 12:00:00,CMP01,58.233,50.042,48.971,56.878,55.146,48.787,54.126,43.795,57.276,42.931,55.883,39.004,59.971,44.974,43.76,49.462,52.419,50.909,57.305,49.024
2026-03-05 12:30:00,CMP01,58.231,50.01,48.991,56.838,55.085,48.87,54.144,43.86,,42.909,55.908,39.001,59.965,45.027,43.797,49.548,52.527,50.991,57.327,49.1
2026-03-05 13:00:00,CMP01,58.299,50.011,48.941,56.91,55.184,48.876,54.199,43.867,57.196,42.834,55.884,38.96,59.946,44.971,43.78,49.553,52.545,51.09,57.402,49.108
2026-03-05 13:30:00,CMP01,58.35,50.103,49.03,56.988,55.211,48.867,54.255,43.79,57.232,42.804,55.974,38.967,60.062,44.887,43.789,49.614,52.488,51.168,57.297,49.129
2026-03-05 14:00:00,CMP01,58.344,50.113,49.1,57.07,55.218,48.876,54.277,43.914,57.184,42.792,56.007,38.967,60.111,44.8,43.816,49.585,52.515,51.188,57.128,49.098
2026-03-05 14:30:00,CMP01,58.34,50.197,49.086,57.009,55.178,48.732,54.256,44.02,57.152,42.874,56.035,39.021,60.075,44.821,43.786,49.589,52.538,51.143,57.215,48.983
2026-03-05 15:00:00,CMP01,58.326,50.108,49.104,57.021,55.137,48.729,54.277,43.969,57.172,42.799,56.11,38.987,60.022,44.826,43.745,49.538,52.465,51.13,57.137,48.995
2026-03-05 15:30:00,CMP01,58.465,50.081,49.144,57.011,55.11,48.768,54.312,43.925,57.123,42.764,56.131,39.078,60.13,44.763,,49.623,52.44,51.168,57.074,49.019
2026-03-05 16:00:00,CMP01,58.516,50.108,49.11,57.099,55.148,48.758,54.308,43.894,57.207,42.825,56.118,39.0,60.153,44.848,43.851,49.682,52.485,51.164,57.118,49.025
2026-03-05 16:30:00,CMP01,58.57,50.08,49.189,57.127,55.119,48.675,54.266,43.91,57.232,42.72,56.106,39.063,60.044,44.813,43.83,49.773,52.496,51.243,57.115,48.9
2026-03-05 17:00:00,CMP01,58.488,50.075,49.177,57.157,55.094,48.634,54.352,43.972,57.206,42.684,56.027,39.035,60.01,44.828,43.861,49.891,52.531,51.174,57.092,48.877
2026-03-05 17:30:00,CMP01,58.544,50.236,49.128,57.045,55.073,48.661,54.343,43.923,57.233,42.764,56.0,39.074,60.041,44.902,43.786,49.816,52.587,51.121,57.134,48.842
2026-03-05 18:00:00,CMP01,58.644,50.221,49.214,57.044,55.172,48.661,54.381,43.863,57.234,42.891,56.01,39.134,60.174,44.994,43.762,49.802,52.59,51.091,57.205,48.816
2026-03-05 18:30:00,CMP01,58.675,50.242,49.188,57.084,55.125,48.71,54.399,43.904,57.192,42.861,56.002,39.122,60.277,44.956,43.78,49.861,52.576,51.194,57.284,48.834
2026-03-05 19:00:00,CMP01,58.577,50.313,49.015,57.111,55.03,48.655,54.496,43.816,57.232,42.88,56.039,39.061,60.3,45.017,43.768,49.89,52.556,51.111,57.282,48.841
2026-03-05 19:30:00,CMP01,58.571,50.238,48.95,57.039,55.113,48.578,54.515,43.819,57.268,42.781,56.063,39.0,60.298,45.036,43.669,49.873,52.52,51.168,57.358,48.836
2026-03-05 20:00:00,CMP01,58.582,50.219,48.892,56.97,55.142,48.557,54.63,43.777,57.27,42.724,56.082,39.098,60.299,44.999,43.592,49.877,52.558,51.142,57.403,48.861
2026-03-05 20:30:00,CMP01,58.587,50.251,49.007,56.998,55.092,48.568,54.659,43.826,57.386,42.661,56.145,39.141,60.288,44.968,43.576,49.877,52.529,51.024,57.375,48.748
2026-03-05 21:00:00,CMP01,58.696,50.264,48.994,57.008,55.102,48.522,54.689,43.641,57.462,42.695,56.138,39.104,60.273,45.033,43.606,49.826,52.511,51.019,57.32,48.718
2026-03-05 21:30:00,CMP01,58.803,50.22,49.01,57.07,55.12,48.481,54.707,43.755,57.452,42.59,56.153,39.06,60.216,44.944,43.633,49.908,52.465,50.954,57.355,48.712
2026-03-05 22:00:00,CMP01,58.664,50.187,48.885,57.116,55.095,48.42,54.721,43.76,57.433,42.562,56.228,39.121,60.206,44.987,43.591,49.907,52.556,,57.296,48.738
